__time,/vrpn_client_node/turtlebot7/pose/header/stamp,/vrpn_client_node/turtlebot7/pose/pose/orientation/pitch_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/roll_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/w,/vrpn_client_node/turtlebot7/pose/pose/orientation/x,/vrpn_client_node/turtlebot7/pose/pose/orientation/y,/vrpn_client_node/turtlebot7/pose/pose/orientation/yaw_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/z,/vrpn_client_node/turtlebot7/pose/pose/position/x,/vrpn_client_node/turtlebot7/pose/pose/position/y,/vrpn_client_node/turtlebot7/pose/pose/position/z
1690686515.047889,1689261543.222685,1.815009,1.383929,-0.205442,-0.017982,0.008560,-156.262551,0.978467,3.240932,5.839226,0.176618
1690686515.055881,1689261543.230771,1.816988,1.381352,-0.205419,-0.017994,0.008535,-156.265237,0.978472,3.240937,5.839225,0.176621
1690686515.064838,1689261543.239228,1.815106,1.376598,-0.205508,-0.017970,0.008496,-156.254924,0.978454,3.240940,5.839208,0.176621
1690686515.073029,1689261543.247568,1.813418,1.382268,-0.205408,-0.017965,0.008549,-156.266568,0.978474,3.240946,5.839193,0.176610
1690686515.089996,1689261543.264094,1.812814,1.379058,-0.205466,-0.017955,0.008522,-156.259909,0.978463,3.240939,5.839195,0.176610
1690686515.097035,1689261543.272566,1.811029,1.379213,-0.205440,-0.017940,0.008527,-156.262954,0.978468,3.240953,5.839201,0.176611
1690686515.106513,1689261543.281142,1.811061,1.376824,-0.205504,-0.017936,0.008505,-156.255538,0.978455,3.240951,5.839202,0.176611
1690686515.113975,1689261543.289116,1.807329,1.375646,-0.205408,-0.017901,0.008504,-156.266810,0.978476,3.240947,5.839200,0.176601
1690686515.122883,1689261543.297448,1.807273,1.379827,-0.205466,-0.017909,0.008538,-156.259992,0.978463,3.240952,5.839209,0.176623
1690686515.131112,1689261543.305938,1.808476,1.386756,-0.205382,-0.017931,0.008597,-156.269591,0.978480,3.240953,5.839220,0.176620
1690686515.147895,1689261543.322511,1.812888,1.383728,-0.205431,-0.017963,0.008562,-156.263922,0.978469,3.240947,5.839212,0.176610
1690686515.156127,1689261543.330846,1.817291,1.384395,-0.205467,-0.018003,0.008559,-156.259533,0.978461,3.240946,5.839221,0.176616
1690686515.164483,1689261543.339182,1.817480,1.385281,-0.205467,-0.018006,0.008567,-156.259543,0.978461,3.240937,5.839229,0.176618
1690686515.172948,1689261543.347545,1.815217,1.391532,-0.205374,-0.017997,0.008626,-156.270391,0.978480,3.240944,5.839210,0.176613
1690686515.180914,1689261543.355847,1.818296,1.380990,-0.205479,-0.018005,0.008528,-156.258215,0.978459,3.240943,5.839197,0.176609
1690686515.198084,1689261543.372811,1.817880,1.383467,-0.205386,-0.018005,0.008552,-156.269045,0.978478,3.240966,5.839199,0.176606
1690686515.206264,1689261543.380957,1.814455,1.376386,-0.205419,-0.017964,0.008497,-156.265340,0.978472,3.240942,5.839199,0.176598
1690686515.214428,1689261543.389198,1.810466,1.379979,-0.205388,-0.017936,0.008535,-156.269023,0.978479,3.240955,5.839194,0.176619
1690686515.223066,1689261543.397765,1.811330,1.372414,-0.205456,-0.017930,0.008468,-156.261168,0.978465,3.240950,5.839194,0.176612
1690686515.231508,1689261543.406219,1.806463,1.369588,-0.205506,-0.017884,0.008452,-156.255454,0.978456,3.240955,5.839200,0.176621
1690686515.247756,1689261543.422516,1.802865,1.380116,-0.205438,-0.017871,0.008549,-156.263231,0.978470,3.240948,5.839212,0.176609
1690686515.256616,1689261543.430852,1.813043,1.386595,-0.205438,-0.017970,0.008586,-156.262981,0.978467,3.240958,5.839219,0.176613
1690686515.264426,1689261543.439214,1.810202,1.386682,-0.205460,-0.017946,0.008592,-156.260518,0.978463,3.240941,5.839223,0.176610
1690686515.272620,1689261543.447463,1.813886,1.385407,-0.205468,-0.017975,0.008574,-156.259458,0.978461,3.240945,5.839222,0.176618
1690686515.281471,1689261543.456188,1.810698,1.384847,-0.205395,-0.017946,0.008576,-156.268065,0.978477,3.240936,5.839234,0.176626
1690686515.297489,1689261543.472558,1.815704,1.387108,-0.205442,-0.017994,0.008586,-156.262514,0.978466,3.240938,5.839226,0.176614
1690686515.305739,1689261543.480799,1.812943,1.384247,-0.205477,-0.017965,0.008566,-156.258456,0.978460,3.240946,5.839215,0.176621
1690686515.314142,1689261543.489275,1.817065,1.381529,-0.205417,-0.017995,0.008536,-156.265458,0.978472,3.240951,5.839211,0.176620
1690686515.322799,1689261543.497792,1.812198,1.377039,-0.205423,-0.017946,0.008506,-156.264974,0.978472,3.240951,5.839192,0.176608
1690686515.339997,1689261543.514444,1.812553,1.384383,-0.205356,-0.017961,0.008570,-156.272662,0.978485,3.240937,5.839203,0.176603
1690686515.347878,1689261543.522559,1.805255,1.383400,-0.205359,-0.017897,0.008574,-156.272449,0.978486,3.240942,5.839199,0.176595
1690686515.356124,1689261543.530845,1.817661,1.375715,-0.205411,-0.017990,0.008486,-156.266305,0.978474,3.240950,5.839206,0.176616
1690686515.364186,1689261543.539113,1.804639,1.382211,-0.205438,-0.017890,0.008564,-156.263263,0.978469,3.240946,5.839204,0.176618
1690686515.372513,1689261543.547443,1.804098,1.383231,-0.205435,-0.017888,0.008574,-156.263604,0.978470,3.240947,5.839213,0.176619
1690686515.389897,1689261543.564434,1.811197,1.382804,-0.205469,-0.017948,0.008557,-156.259432,0.978462,3.240943,5.839214,0.176620
1690686515.397697,1689261543.572579,1.814102,1.390314,-0.205438,-0.017986,0.008616,-156.262900,0.978467,3.240946,5.839226,0.176614
1690686515.406564,1689261543.581278,1.814637,1.386806,-0.205431,-0.017984,0.008585,-156.263855,0.978469,3.240943,5.839234,0.176621
1690686515.414914,1689261543.589495,1.816618,1.382402,-0.205434,-0.017993,0.008544,-156.263513,0.978468,3.240924,5.839230,0.176616
1690686515.422714,1689261543.597591,1.813721,1.383413,-0.205432,-0.017970,0.008558,-156.263756,0.978469,3.240940,5.839224,0.176612
1690686515.431898,1689261543.605931,1.814974,1.386491,-0.205430,-0.017986,0.008582,-156.263924,0.978469,3.240936,5.839210,0.176620
1690686515.447798,1689261543.622551,1.816689,1.379316,-0.205384,-0.017988,0.008519,-156.269368,0.978479,3.240945,5.839202,0.176611
1690686515.455724,1689261543.630837,1.814141,1.382086,-0.205424,-0.017971,0.008546,-156.264733,0.978471,3.240948,5.839192,0.176599
1690686515.464224,1689261543.639147,1.809396,1.368779,-0.205496,-0.017907,0.008440,-156.256629,0.978458,3.240949,5.839195,0.176630
1690686515.472785,1689261543.647548,1.810559,1.381974,-0.205417,-0.017940,0.008552,-156.265531,0.978473,3.240939,5.839204,0.176608
1690686515.481704,1689261543.656376,1.806041,1.382510,-0.205405,-0.017903,0.008565,-156.266996,0.978476,3.240942,5.839205,0.176601
1690686515.497961,1689261543.672989,1.808019,1.383402,-0.205389,-0.017921,0.008569,-156.268927,0.978479,3.240947,5.839211,0.176619
1690686515.505770,1689261543.680873,1.807920,1.384052,-0.205420,-0.017922,0.008574,-156.265231,0.978472,3.240947,5.839219,0.176611
1690686515.514310,1689261543.689420,1.810971,1.385422,-0.205419,-0.017950,0.008580,-156.265331,0.978472,3.240937,5.839221,0.176617
1690686515.523088,1689261543.698025,1.810920,1.382971,-0.205440,-0.017945,0.008559,-156.262815,0.978468,3.240943,5.839228,0.176620
1690686515.539728,1689261543.714468,1.814760,1.387560,-0.205428,-0.017986,0.008592,-156.264122,0.978469,3.240931,5.839224,0.176601
1690686515.547810,1689261543.722520,1.817204,1.380441,-0.205474,-0.017995,0.008526,-156.258824,0.978460,3.240942,5.839214,0.176608
1690686515.555886,1689261543.730896,1.819208,1.387654,-0.205439,-0.018025,0.008584,-156.262812,0.978466,3.240936,5.839214,0.176624
1690686515.564365,1689261543.739196,1.814646,1.388560,-0.205385,-0.017987,0.008601,-156.269195,0.978478,3.240958,5.839193,0.176609
1690686515.581286,1689261543.755901,1.816020,1.384296,-0.205429,-0.017991,0.008561,-156.264000,0.978469,3.240947,5.839196,0.176597
1690686515.589755,1689261543.764164,1.814665,1.377983,-0.205373,-0.017968,0.008511,-156.270707,0.978482,3.240958,5.839198,0.176608
1690686515.598023,1689261543.772790,1.812727,1.377516,-0.205433,-0.017951,0.008509,-156.263757,0.978470,3.240943,5.839197,0.176597
1690686515.606399,1689261543.781118,1.808211,1.373924,-0.205487,-0.017906,0.008486,-156.257553,0.978459,3.240954,5.839212,0.176626
1690686515.614127,1689261543.789165,1.809628,1.379060,-0.205467,-0.017928,0.008528,-156.259854,0.978463,3.240940,5.839214,0.176600
1690686515.623288,1689261543.797795,1.811003,1.381676,-0.205449,-0.017944,0.008548,-156.261813,0.978466,3.240937,5.839211,0.176594
1690686515.639760,1689261543.814461,1.809803,1.378633,-0.205426,-0.017928,0.008524,-156.264631,0.978471,3.240953,5.839218,0.176598
1690686515.647236,1689261543.822439,1.814824,1.381583,-0.205463,-0.017976,0.008540,-156.260087,0.978462,3.240937,5.839231,0.176616
1690686515.655644,1689261543.830790,1.815999,1.386835,-0.205404,-0.017995,0.008584,-156.266889,0.978474,3.240937,5.839233,0.176608
1690686515.672886,1689261543.847530,1.818706,1.388671,-0.205444,-0.018022,0.008594,-156.262192,0.978465,3.240940,5.839231,0.176614
1690686515.673610,1689261543.847589,1.813296,1.387681,-0.205434,-0.017974,0.008595,-156.263417,0.978468,3.240951,5.839212,0.176609
1690686515.690020,1689261543.864456,1.819210,1.380841,-0.205441,-0.018012,0.008526,-156.262702,0.978467,3.240945,5.839205,0.176602
1690686515.697455,1689261543.872581,1.812100,1.377595,-0.205467,-0.017946,0.008511,-156.259792,0.978463,3.240940,5.839195,0.176587
1690686515.705513,1689261543.880877,1.818720,1.378168,-0.205490,-0.018004,0.008503,-156.256980,0.978457,3.240944,5.839190,0.176601
1690686515.722950,1689261543.897876,1.816041,1.374747,-0.205463,-0.017975,0.008479,-156.260260,0.978463,3.240959,5.839205,0.176609
1690686515.723157,1689261543.897931,1.809530,1.371836,-0.205502,-0.017914,0.008465,-156.255784,0.978456,3.240937,5.839206,0.176606
1690686515.731489,1689261543.906292,1.809335,1.375617,-0.205446,-0.017919,0.008499,-156.262295,0.978467,3.240937,5.839201,0.176598
1690686515.747745,1689261543.922502,1.805799,1.378479,-0.205427,-0.017894,0.008530,-156.264583,0.978472,3.240944,5.839209,0.176587
1690686515.756121,1689261543.930882,1.813381,1.383137,-0.205508,-0.017967,0.008555,-156.254912,0.978453,3.240945,5.839227,0.176604
1690686515.764813,1689261543.939211,1.816265,1.385854,-0.205476,-0.017997,0.008573,-156.258546,0.978459,3.240934,5.839225,0.176612
